,EventId,Type,Severity,StartTime(UTC),EndTime(UTC),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode,LocalTimeStart,LocalTimeEnd
4550206,W-4551670,Rain,Moderate,2020-01-03 23:59:00,2020-01-04 00:11:00,US/Eastern,KNGU,36.9375,-76.2893,Norfolk,Norfolk,VA,23511.0,2020-01-03 18:59:00,2020-01-03 19:11:00
4550207,W-4551671,Rain,Light,2020-01-04 00:11:00,2020-01-04 01:20:00,US/Eastern,KNGU,36.9375,-76.2893,Norfolk,Norfolk,VA,23511.0,2020-01-03 19:11:00,2020-01-03 20:20:00
4550208,W-4551672,Rain,Light,2020-01-04 01:59:00,2020-01-04 02:59:00,US/Eastern,KNGU,36.9375,-76.2893,Norfolk,Norfolk,VA,23511.0,2020-01-03 20:59:00,2020-01-03 21:59:00
4550209,W-4551673,Rain,Moderate,2020-01-04 02:59:00,2020-01-04 03:59:00,US/Eastern,KNGU,36.9375,-76.2893,Norfolk,Norfolk,VA,23511.0,2020-01-03 21:59:00,2020-01-03 22:59:00
4550210,W-4551674,Rain,Light,2020-01-04 03:59:00,2020-01-04 04:59:00,US/Eastern,KNGU,36.9375,-76.2893,Norfolk,Norfolk,VA,23511.0,2020-01-03 22:59:00,2020-01-03 23:59:00
4550211,W-4551675,Rain,Light,2020-01-04 05:59:00,2020-01-04 08:57:00,US/Eastern,KNGU,36.9375,-76.2893,Norfolk,Norfolk,VA,23511.0,2020-01-04 00:59:00,2020-01-04 03:57:00
4550212,W-4551676,Rain,Light,2020-01-04 09:28:00,2020-01-04 09:59:00,US/Eastern,KNGU,36.9375,-76.2893,Norfolk,Norfolk,VA,23511.0,2020-01-04 04:28:00,2020-01-04 04:59:00
4550213,W-4551677,Rain,Light,2020-01-04 10:59:00,2020-01-04 11:59:00,US/Eastern,KNGU,36.9375,-76.2893,Norfolk,Norfolk,VA,23511.0,2020-01-04 05:59:00,2020-01-04 06:59:00
4550214,W-4551678,Rain,Light,2020-01-04 13:59:00,2020-01-04 14:59:00,US/Eastern,KNGU,36.9375,-76.2893,Norfolk,Norfolk,VA,23511.0,2020-01-04 08:59:00,2020-01-04 09:59:00
4550215,W-4551679,Rain,Light,2020-01-04 15:59:00,2020-01-04 17:55:00,US/Eastern,KNGU,36.9375,-76.2893,Norfolk,Norfolk,VA,23511.0,2020-01-04 10:59:00,2020-01-04 12:55:00
4550216,W-4551680,Rain,Light,2020-01-05 00:59:00,2020-01-05 01:47:00,US/Eastern,KNGU,36.9375,-76.2893,Norfolk,Norfolk,VA,23511.0,2020-01-04 19:59:00,2020-01-04 20:47:00
4550217,W-4551681,Rain,Light,2020-01-05 01:59:00,2020-01-05 02:20:00,US/Eastern,KNGU,36.9375,-76.2893,Norfolk,Norfolk,VA,23511.0,2020-01-04 20:59:00,2020-01-04 21:20:00
4550218,W-4551682,Rain,Light,2020-01-05 02:59:00,2020-01-05 06:59:00,US/Eastern,KNGU,36.9375,-76.2893,Norfolk,Norfolk,VA,23511.0,2020-01-04 21:59:00,2020-01-05 01:59:00
4550219,W-4551683,Rain,Light,2020-01-07 19:59:00,2020-01-07 21:47:00,US/Eastern,KNGU,36.9375,-76.2893,Norfolk,Norfolk,VA,23511.0,2020-01-07 14:59:00,2020-01-07 16:47:00
4575821,W-4577294,Snow,Light,2020-01-01 06:53:00,2020-01-01 07:53:00,US/Mountain,KBIL,45.8069,-108.5422,Billings,Yellowstone,MT,59105.0,2019-12-31 23:53:00,2020-01-01 00:53:00
4575822,W-4577295,Rain,Light,2020-01-02 02:53:00,2020-01-02 04:53:00,US/Mountain,KBIL,45.8069,-108.5422,Billings,Yellowstone,MT,59105.0,2020-01-01 19:53:00,2020-01-01 21:53:00
4575823,W-4577296,Rain,Light,2020-01-02 05:19:00,2020-01-02 05:53:00,US/Mountain,KBIL,45.8069,-108.5422,Billings,Yellowstone,MT,59105.0,2020-01-01 22:19:00,2020-01-01 22:53:00
4575824,W-4577297,Storm,Severe,2020-01-04 23:13:00,2020-01-04 23:53:00,US/Mountain,KBIL,45.8069,-108.5422,Billings,Yellowstone,MT,59105.0,2020-01-04 16:13:00,2020-01-04 16:53:00
4575825,W-4577298,Fog,Moderate,2020-01-07 15:45:00,2020-01-07 16:53:00,US/Mountain,KBIL,45.8069,-108.5422,Billings,Yellowstone,MT,59105.0,2020-01-07 08:45:00,2020-01-07 09:53:00
4579217,W-4580690,Snow,Light,2020-01-01 16:54:00,2020-01-01 18:54:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-01 11:54:00,2020-01-01 13:54:00
4579218,W-4580691,Snow,Light,2020-01-01 20:19:00,2020-01-01 21:54:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-01 15:19:00,2020-01-01 16:54:00
4579219,W-4580692,Rain,Light,2020-01-04 06:54:00,2020-01-04 09:54:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-04 01:54:00,2020-01-04 04:54:00
4579220,W-4580693,Rain,Light,2020-01-04 10:54:00,2020-01-04 12:15:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-04 05:54:00,2020-01-04 07:15:00
4579221,W-4580694,Snow,Light,2020-01-04 12:15:00,2020-01-04 12:41:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-04 07:15:00,2020-01-04 07:41:00
4579222,W-4580695,Snow,Moderate,2020-01-04 12:41:00,2020-01-04 13:12:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-04 07:41:00,2020-01-04 08:12:00
4579223,W-4580696,Snow,Light,2020-01-04 13:12:00,2020-01-04 13:24:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-04 08:12:00,2020-01-04 08:24:00
4579224,W-4580697,Snow,Moderate,2020-01-04 13:24:00,2020-01-04 13:54:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-04 08:24:00,2020-01-04 08:54:00
4579225,W-4580698,Snow,Heavy,2020-01-04 13:54:00,2020-01-04 14:03:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-04 08:54:00,2020-01-04 09:03:00
4579226,W-4580699,Snow,Light,2020-01-04 14:03:00,2020-01-04 17:54:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-04 09:03:00,2020-01-04 12:54:00
4579227,W-4580700,Snow,Light,2020-01-04 18:54:00,2020-01-04 19:54:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-04 13:54:00,2020-01-04 14:54:00
4579228,W-4580701,Snow,Light,2020-01-04 20:16:00,2020-01-04 21:04:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-04 15:16:00,2020-01-04 16:04:00
4579229,W-4580702,Snow,Light,2020-01-04 22:54:00,2020-01-04 23:54:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-04 17:54:00,2020-01-04 18:54:00
4579230,W-4580703,Rain,Light,2020-01-04 23:54:00,2020-01-05 00:27:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-04 18:54:00,2020-01-04 19:27:00
4579231,W-4580704,Snow,Light,2020-01-05 01:17:00,2020-01-05 01:35:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-04 20:17:00,2020-01-04 20:35:00
4579232,W-4580705,Snow,Moderate,2020-01-05 01:35:00,2020-01-05 01:51:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-04 20:35:00,2020-01-04 20:51:00
4579233,W-4580706,Rain,Light,2020-01-05 02:54:00,2020-01-05 03:07:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-04 21:54:00,2020-01-04 22:07:00
4579234,W-4580707,Snow,Light,2020-01-05 03:28:00,2020-01-05 12:54:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-04 22:28:00,2020-01-05 07:54:00
4579235,W-4580708,Snow,Light,2020-01-05 20:27:00,2020-01-06 02:54:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-05 15:27:00,2020-01-05 21:54:00
4579236,W-4580709,Snow,Moderate,2020-01-06 02:54:00,2020-01-06 03:34:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-05 21:54:00,2020-01-05 22:34:00
4579237,W-4580710,Snow,Light,2020-01-06 03:34:00,2020-01-06 13:54:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-05 22:34:00,2020-01-06 08:54:00
4579238,W-4580711,Snow,Light,2020-01-06 14:54:00,2020-01-06 15:54:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-06 09:54:00,2020-01-06 10:54:00
4579239,W-4580712,Snow,Light,2020-01-06 23:54:00,2020-01-07 02:54:00,US/Eastern,KROC,43.1167,-77.6767,Rochester,Monroe,NY,14624.0,2020-01-06 18:54:00,2020-01-06 21:54:00
4592529,W-4594010,Rain,Light,2020-01-02 09:53:00,2020-01-02 11:53:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-02 04:53:00,2020-01-02 06:53:00
4592530,W-4594011,Rain,Light,2020-01-02 12:53:00,2020-01-02 13:53:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-02 07:53:00,2020-01-02 08:53:00
4592531,W-4594012,Rain,Light,2020-01-02 14:53:00,2020-01-02 17:49:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-02 09:53:00,2020-01-02 12:49:00
4592532,W-4594013,Rain,Moderate,2020-01-02 17:49:00,2020-01-02 18:05:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-02 12:49:00,2020-01-02 13:05:00
4592533,W-4594014,Rain,Light,2020-01-02 18:05:00,2020-01-02 18:28:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-02 13:05:00,2020-01-02 13:28:00
4592534,W-4594015,Rain,Moderate,2020-01-02 18:28:00,2020-01-02 18:53:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-02 13:28:00,2020-01-02 13:53:00
4592535,W-4594016,Rain,Heavy,2020-01-02 18:53:00,2020-01-02 19:25:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-02 13:53:00,2020-01-02 14:25:00
4592536,W-4594017,Rain,Moderate,2020-01-02 19:25:00,2020-01-02 20:19:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-02 14:25:00,2020-01-02 15:19:00
4592537,W-4594018,Rain,Light,2020-01-02 20:19:00,2020-01-02 20:25:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-02 15:19:00,2020-01-02 15:25:00
4592538,W-4594019,Rain,Moderate,2020-01-02 20:25:00,2020-01-02 20:55:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-02 15:25:00,2020-01-02 15:55:00
4592539,W-4594020,Rain,Light,2020-01-02 20:55:00,2020-01-02 21:19:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-02 15:55:00,2020-01-02 16:19:00
4592540,W-4594021,Rain,Moderate,2020-01-02 21:19:00,2020-01-02 22:53:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-02 16:19:00,2020-01-02 17:53:00
4592541,W-4594022,Rain,Light,2020-01-02 22:53:00,2020-01-03 01:53:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-02 17:53:00,2020-01-02 20:53:00
4592542,W-4594023,Rain,Light,2020-01-03 02:53:00,2020-01-03 03:22:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-02 21:53:00,2020-01-02 22:22:00
4592543,W-4594024,Rain,Light,2020-01-03 04:23:00,2020-01-03 05:53:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-02 23:23:00,2020-01-03 00:53:00
4592544,W-4594025,Fog,Severe,2020-01-03 08:43:00,2020-01-03 11:53:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-03 03:43:00,2020-01-03 06:53:00
4592545,W-4594026,Rain,Light,2020-01-03 11:53:00,2020-01-03 12:19:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-03 06:53:00,2020-01-03 07:19:00
4592546,W-4594027,Fog,Severe,2020-01-03 12:19:00,2020-01-03 12:48:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-03 07:19:00,2020-01-03 07:48:00
4592547,W-4594028,Rain,Light,2020-01-03 12:48:00,2020-01-03 13:15:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-03 07:48:00,2020-01-03 08:15:00
4592548,W-4594029,Rain,Moderate,2020-01-03 13:15:00,2020-01-03 13:33:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-03 08:15:00,2020-01-03 08:33:00
4592549,W-4594030,Rain,Heavy,2020-01-03 13:33:00,2020-01-03 13:57:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-03 08:33:00,2020-01-03 08:57:00
4592550,W-4594031,Rain,Light,2020-01-03 13:57:00,2020-01-03 14:19:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-03 08:57:00,2020-01-03 09:19:00
4592551,W-4594032,Rain,Moderate,2020-01-03 14:19:00,2020-01-03 15:53:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-03 09:19:00,2020-01-03 10:53:00
4592552,W-4594033,Rain,Light,2020-01-03 16:53:00,2020-01-03 17:53:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-03 11:53:00,2020-01-03 12:53:00
4592553,W-4594034,Rain,Light,2020-01-03 18:41:00,2020-01-03 18:53:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-03 13:41:00,2020-01-03 13:53:00
4592554,W-4594035,Rain,Light,2020-01-03 19:39:00,2020-01-03 19:53:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-03 14:39:00,2020-01-03 14:53:00
4592555,W-4594036,Rain,Light,2020-01-03 20:53:00,2020-01-03 23:53:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-03 15:53:00,2020-01-03 18:53:00
4592556,W-4594037,Rain,Light,2020-01-04 03:53:00,2020-01-04 04:11:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-03 22:53:00,2020-01-03 23:11:00
4592557,W-4594038,Rain,Light,2020-01-04 04:50:00,2020-01-04 04:53:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-03 23:50:00,2020-01-03 23:53:00
4592558,W-4594039,Rain,Light,2020-01-04 05:28:00,2020-01-04 09:26:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-04 00:28:00,2020-01-04 04:26:00
4592559,W-4594040,Rain,Light,2020-01-04 09:53:00,2020-01-04 10:18:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-04 04:53:00,2020-01-04 05:18:00
4592560,W-4594041,Rain,Light,2020-01-04 14:25:00,2020-01-04 14:53:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-04 09:25:00,2020-01-04 09:53:00
4592561,W-4594042,Rain,Light,2020-01-07 10:53:00,2020-01-07 11:08:00,US/Eastern,KFTY,33.7776,-84.5246,Atlanta,Fulton,GA,30336.0,2020-01-07 05:53:00,2020-01-07 06:08:00
4602222,W-4603704,Rain,Light,2020-01-03 05:53:00,2020-01-03 11:58:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-03 00:53:00,2020-01-03 06:58:00
4602223,W-4603705,Fog,Severe,2020-01-03 11:58:00,2020-01-03 12:08:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-03 06:58:00,2020-01-03 07:08:00
4602224,W-4603706,Rain,Light,2020-01-03 13:53:00,2020-01-03 14:21:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-03 08:53:00,2020-01-03 09:21:00
4602225,W-4603707,Rain,Light,2020-01-03 14:53:00,2020-01-03 15:24:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-03 09:53:00,2020-01-03 10:24:00
4602226,W-4603708,Rain,Light,2020-01-03 16:06:00,2020-01-03 16:40:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-03 11:06:00,2020-01-03 11:40:00
4602227,W-4603709,Fog,Severe,2020-01-03 16:40:00,2020-01-03 18:21:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-03 11:40:00,2020-01-03 13:21:00
4602228,W-4603710,Fog,Severe,2020-01-03 19:27:00,2020-01-03 20:53:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-03 14:27:00,2020-01-03 15:53:00
4602229,W-4603711,Rain,Light,2020-01-03 20:53:00,2020-01-03 21:32:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-03 15:53:00,2020-01-03 16:32:00
4602230,W-4603712,Fog,Severe,2020-01-03 21:32:00,2020-01-03 22:12:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-03 16:32:00,2020-01-03 17:12:00
4602231,W-4603713,Rain,Light,2020-01-03 22:12:00,2020-01-03 23:04:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-03 17:12:00,2020-01-03 18:04:00
4602232,W-4603714,Fog,Severe,2020-01-03 23:04:00,2020-01-03 23:32:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-03 18:04:00,2020-01-03 18:32:00
4602233,W-4603715,Rain,Light,2020-01-03 23:32:00,2020-01-03 23:42:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-03 18:32:00,2020-01-03 18:42:00
4602234,W-4603716,Fog,Severe,2020-01-03 23:42:00,2020-01-03 23:51:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-03 18:42:00,2020-01-03 18:51:00
4602235,W-4603717,Rain,Light,2020-01-03 23:51:00,2020-01-04 03:29:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-03 18:51:00,2020-01-03 22:29:00
4602236,W-4603718,Fog,Severe,2020-01-04 03:29:00,2020-01-04 03:53:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-03 22:29:00,2020-01-03 22:53:00
4602237,W-4603719,Rain,Light,2020-01-04 03:53:00,2020-01-04 07:33:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-03 22:53:00,2020-01-04 02:33:00
4602238,W-4603720,Fog,Severe,2020-01-04 07:33:00,2020-01-04 14:13:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-04 02:33:00,2020-01-04 09:13:00
4602239,W-4603721,Snow,Light,2020-01-07 16:46:00,2020-01-07 17:53:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-07 11:46:00,2020-01-07 12:53:00
4602240,W-4603722,Snow,Moderate,2020-01-07 17:53:00,2020-01-07 18:16:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-07 12:53:00,2020-01-07 13:16:00
4602241,W-4603723,Snow,Light,2020-01-07 18:16:00,2020-01-07 18:49:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-07 13:16:00,2020-01-07 13:49:00
4602242,W-4603724,Snow,Moderate,2020-01-07 18:49:00,2020-01-07 19:01:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-07 13:49:00,2020-01-07 14:01:00
4602243,W-4603725,Snow,Light,2020-01-07 19:01:00,2020-01-07 19:53:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-07 14:01:00,2020-01-07 14:53:00
4602244,W-4603726,Snow,Moderate,2020-01-07 19:53:00,2020-01-07 20:05:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-07 14:53:00,2020-01-07 15:05:00
4602245,W-4603727,Snow,Light,2020-01-07 20:05:00,2020-01-07 22:53:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-07 15:05:00,2020-01-07 17:53:00
4602246,W-4603728,Fog,Severe,2020-01-07 22:53:00,2020-01-08 01:32:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-07 17:53:00,2020-01-07 20:32:00
4602247,W-4603729,Fog,Severe,2020-01-08 02:18:00,2020-01-08 03:00:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-07 21:18:00,2020-01-07 22:00:00
4602248,W-4603730,Fog,Severe,2020-01-08 03:34:00,2020-01-08 05:48:00,US/Eastern,KHGR,39.7062,-77.7304,Hagerstown,Washington,MD,21742.0,2020-01-07 22:34:00,2020-01-08 00:48:00
4626511,W-4627995,Rain,Light,2020-01-01 23:50:00,2020-01-02 01:50:00,US/Central,KEFD,29.6073,-95.1587,Houston,Harris,TX,77034.0,2020-01-01 17:50:00,2020-01-01 19:50:00
4626512,W-4627996,Rain,Light,2020-01-02 03:50:00,2020-01-02 06:50:00,US/Central,KEFD,29.6073,-95.1587,Houston,Harris,TX,77034.0,2020-01-01 21:50:00,2020-01-02 00:50:00
4626513,W-4627997,Fog,Severe,2020-01-02 09:50:00,2020-01-02 18:50:00,US/Central,KEFD,29.6073,-95.1587,Houston,Harris,TX,77034.0,2020-01-02 03:50:00,2020-01-02 12:50:00
4626514,W-4627998,Rain,Light,2020-01-02 23:50:00,2020-01-03 03:50:00,US/Central,KEFD,29.6073,-95.1587,Houston,Harris,TX,77034.0,2020-01-02 17:50:00,2020-01-02 21:50:00
4626515,W-4627999,Fog,Moderate,2020-01-03 11:50:00,2020-01-03 12:50:00,US/Central,KEFD,29.6073,-95.1587,Houston,Harris,TX,77034.0,2020-01-03 05:50:00,2020-01-03 06:50:00
4626516,W-4628000,Fog,Moderate,2020-01-06 12:50:00,2020-01-06 13:50:00,US/Central,KEFD,29.6073,-95.1587,Houston,Harris,TX,77034.0,2020-01-06 06:50:00,2020-01-06 07:50:00
4655153,W-4656639,Rain,Light,2020-01-01 19:52:00,2020-01-01 20:52:00,US/Central,KBIS,46.7825,-100.7572,Bismarck,Burleigh,ND,58504.0,2020-01-01 13:52:00,2020-01-01 14:52:00
4655154,W-4656640,Rain,Light,2020-01-01 22:52:00,2020-01-02 00:52:00,US/Central,KBIS,46.7825,-100.7572,Bismarck,Burleigh,ND,58504.0,2020-01-01 16:52:00,2020-01-01 18:52:00
4655155,W-4656641,Rain,Light,2020-01-03 01:52:00,2020-01-03 02:43:00,US/Central,KBIS,46.7825,-100.7572,Bismarck,Burleigh,ND,58504.0,2020-01-02 19:52:00,2020-01-02 20:43:00
4655156,W-4656642,Snow,Light,2020-01-03 02:43:00,2020-01-03 02:52:00,US/Central,KBIS,46.7825,-100.7572,Bismarck,Burleigh,ND,58504.0,2020-01-02 20:43:00,2020-01-02 20:52:00
4655157,W-4656643,Rain,Light,2020-01-03 02:52:00,2020-01-03 03:04:00,US/Central,KBIS,46.7825,-100.7572,Bismarck,Burleigh,ND,58504.0,2020-01-02 20:52:00,2020-01-02 21:04:00
4655158,W-4656644,Snow,Light,2020-01-03 06:52:00,2020-01-03 07:25:00,US/Central,KBIS,46.7825,-100.7572,Bismarck,Burleigh,ND,58504.0,2020-01-03 00:52:00,2020-01-03 01:25:00
4655159,W-4656645,Snow,Moderate,2020-01-03 07:25:00,2020-01-03 07:58:00,US/Central,KBIS,46.7825,-100.7572,Bismarck,Burleigh,ND,58504.0,2020-01-03 01:25:00,2020-01-03 01:58:00
4655160,W-4656646,Snow,Light,2020-01-03 07:58:00,2020-01-03 10:52:00,US/Central,KBIS,46.7825,-100.7572,Bismarck,Burleigh,ND,58504.0,2020-01-03 01:58:00,2020-01-03 04:52:00
4655161,W-4656647,Snow,Light,2020-01-05 08:52:00,2020-01-05 09:03:00,US/Central,KBIS,46.7825,-100.7572,Bismarck,Burleigh,ND,58504.0,2020-01-05 02:52:00,2020-01-05 03:03:00
4669317,W-4670810,Fog,Severe,2020-01-03 05:55:00,2020-01-03 12:55:00,US/Central,KDNV,40.2031,-87.5897,Bismarck,Vermilion,IL,61814.0,2020-01-02 23:55:00,2020-01-03 06:55:00
4669318,W-4670811,Fog,Severe,2020-01-03 13:15:00,2020-01-03 14:15:00,US/Central,KDNV,40.2031,-87.5897,Bismarck,Vermilion,IL,61814.0,2020-01-03 07:15:00,2020-01-03 08:15:00
4669319,W-4670812,Snow,Light,2020-01-04 15:15:00,2020-01-04 17:15:00,US/Central,KDNV,40.2031,-87.5897,Bismarck,Vermilion,IL,61814.0,2020-01-04 09:15:00,2020-01-04 11:15:00
4669320,W-4670813,Snow,Light,2020-01-04 17:35:00,2020-01-04 17:55:00,US/Central,KDNV,40.2031,-87.5897,Bismarck,Vermilion,IL,61814.0,2020-01-04 11:35:00,2020-01-04 11:55:00
4669321,W-4670814,Rain,Light,2020-01-04 22:55:00,2020-01-04 23:15:00,US/Central,KDNV,40.2031,-87.5897,Bismarck,Vermilion,IL,61814.0,2020-01-04 16:55:00,2020-01-04 17:15:00
4700614,W-4702112,Rain,Moderate,2020-01-04 16:43:00,2020-01-04 16:55:00,US/Eastern,KSFB,28.7797,-81.2436,Sanford,Seminole,FL,32773.0,2020-01-04 11:43:00,2020-01-04 11:55:00
4700615,W-4702113,Rain,Light,2020-01-04 16:55:00,2020-01-04 17:53:00,US/Eastern,KSFB,28.7797,-81.2436,Sanford,Seminole,FL,32773.0,2020-01-04 11:55:00,2020-01-04 12:53:00
4700616,W-4702114,Rain,Moderate,2020-01-04 17:53:00,2020-01-04 18:53:00,US/Eastern,KSFB,28.7797,-81.2436,Sanford,Seminole,FL,32773.0,2020-01-04 12:53:00,2020-01-04 13:53:00
