,EventId,Type,Severity,StartTime(UTC),EndTime(UTC),TimeZone,AirportCode,LocationLat,LocationLng,City,County,State,ZipCode,LocalTimeStart,LocalTimeEnd
321520,W-321583,Rain,Light,2019-01-04 07:05:00,2019-01-04 07:53:00,US/Central,KFYV,36.0103,-94.1678,Fayetteville,Washington,AR,72701.0,2019-01-04 01:05:00,2019-01-04 01:53:00
321521,W-321584,Rain,Moderate,2019-01-04 07:53:00,2019-01-04 08:21:00,US/Central,KFYV,36.0103,-94.1678,Fayetteville,Washington,AR,72701.0,2019-01-04 01:53:00,2019-01-04 02:21:00
321522,W-321585,Rain,Light,2019-01-04 08:21:00,2019-01-04 08:50:00,US/Central,KFYV,36.0103,-94.1678,Fayetteville,Washington,AR,72701.0,2019-01-04 02:21:00,2019-01-04 02:50:00
321523,W-321586,Rain,Moderate,2019-01-04 08:50:00,2019-01-04 09:53:00,US/Central,KFYV,36.0103,-94.1678,Fayetteville,Washington,AR,72701.0,2019-01-04 02:50:00,2019-01-04 03:53:00
321524,W-321587,Rain,Light,2019-01-04 09:53:00,2019-01-04 10:53:00,US/Central,KFYV,36.0103,-94.1678,Fayetteville,Washington,AR,72701.0,2019-01-04 03:53:00,2019-01-04 04:53:00
321525,W-321588,Rain,Light,2019-01-04 11:24:00,2019-01-04 12:53:00,US/Central,KFYV,36.0103,-94.1678,Fayetteville,Washington,AR,72701.0,2019-01-04 05:24:00,2019-01-04 06:53:00
321526,W-321589,Rain,Moderate,2019-01-04 12:53:00,2019-01-04 13:53:00,US/Central,KFYV,36.0103,-94.1678,Fayetteville,Washington,AR,72701.0,2019-01-04 06:53:00,2019-01-04 07:53:00
321527,W-321590,Rain,Light,2019-01-04 13:53:00,2019-01-04 14:53:00,US/Central,KFYV,36.0103,-94.1678,Fayetteville,Washington,AR,72701.0,2019-01-04 07:53:00,2019-01-04 08:53:00
321528,W-321591,Rain,Light,2019-01-07 11:53:00,2019-01-07 12:53:00,US/Central,KFYV,36.0103,-94.1678,Fayetteville,Washington,AR,72701.0,2019-01-07 05:53:00,2019-01-07 06:53:00
358937,W-359012,Storm,Severe,2019-01-05 22:15:00,2019-01-05 22:35:00,US/Pacific,KRTS,39.6682,-119.8764,Reno,Washoe,NV,89506.0,2019-01-05 14:15:00,2019-01-05 14:35:00
358938,W-359013,Rain,Light,2019-01-06 05:35:00,2019-01-06 05:55:00,US/Pacific,KRTS,39.6682,-119.8764,Reno,Washoe,NV,89506.0,2019-01-05 21:35:00,2019-01-05 21:55:00
358939,W-359014,Rain,Light,2019-01-06 07:35:00,2019-01-06 07:55:00,US/Pacific,KRTS,39.6682,-119.8764,Reno,Washoe,NV,89506.0,2019-01-05 23:35:00,2019-01-05 23:55:00
358940,W-359015,Snow,Light,2019-01-06 07:55:00,2019-01-06 08:15:00,US/Pacific,KRTS,39.6682,-119.8764,Reno,Washoe,NV,89506.0,2019-01-05 23:55:00,2019-01-06 00:15:00
358941,W-359016,Snow,Light,2019-01-06 09:35:00,2019-01-06 10:35:00,US/Pacific,KRTS,39.6682,-119.8764,Reno,Washoe,NV,89506.0,2019-01-06 01:35:00,2019-01-06 02:35:00
